pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
K2-254 c,K2-254,2018,12.11839 d,2.19 earthRad,5.43 earthMass,2457590.6136 d,4629.0 K
K2-199 b,K2-199,2018,3.2253993 d,1.73 earthRad,6.9 earthMass,2457218.73733 d,4491.0 K
HD 55696 b,HD 55696,2018,1827.0 d,12.9 earthRad,1357.12729789 earthMass,nan d,6012.0 K
WASP-174 b,WASP-174,2018,4.2337005 d,16.10730527 earthRad,104.88337431 earthMass,2458545.5266 d,6399.0 K
K2-201 b,K2-201,2018,1.05979 d,1.40006712 earthRad,2.54 earthMass,2457301.98415 d,5507.0 K
HD 238914 b,HD 238914,2018,4100.0 d,12.8 earthRad,1906.98 earthMass,nan d,4769.0 K
K2-266 c,K2-266,2018,7.814 d,0.705 earthRad,0.29013072 earthMass,2457946.651 d,4285.0 K
K2-193 b,K2-193,2018,14.786889 d,3.95 earthRad,14.8 earthMass,2457224.26116 d,5817.0 K
K2-198 b,K2-198,2018,17.0428683 d,4.189 earthRad,16.3 earthMass,2457204.5687 d,5212.9 K
K2-155 d,K2-155,2018,40.718 d,1.9 earthRad,4.27 earthMass,2457782.8324 d,4258.0 K
HD 13167 b,HD 13167,2018,2613.0 d,13.1 earthRad,1052.0173 earthMass,nan d,5671.0 K
K2-255 b,K2-255,2018,1.96417 d,2.9 earthRad,8.75 earthMass,2457583.3015 d,4676.0 K
HD 148164 c,HD 148164,2018,5062.0 d,12.8 earthRad,1640.0028 earthMass,nan d,6032.0 K
K2-224 b,K2-224,2018,4.47904 d,1.56 earthRad,3.05 earthMass,2457585.6719 d,5620.0 K
HATS-65 b,HATS-65,2018,3.105161 d,16.824709 earthRad,260.93843 earthMass,2457520.9613 d,6277.0 K
K2-214 b,K2-214,2018,8.59656 d,2.51 earthRad,6.85 earthMass,2457396.6009 d,5875.0 K
K2-252 b,K2-252,2018,13.81513 d,1.74 earthRad,3.68 earthMass,2457596.1901 d,5152.0 K
K2-197 b,K2-197,2018,8.357881 d,2.56 earthRad,7.08 earthMass,2457218.18248 d,5667.0 K
K2-213 b,K2-213,2018,8.13087 d,1.51398464 earthRad,2.9 earthMass,2457399.00256 d,5794.0 K
K2-240 c,K2-240,2018,20.523 d,1.8 earthRad,3.89 earthMass,2458005.722 d,3810.0 K
KOI-3680 b,KOI-3680,2018,141.241671 d,11.09691 earthRad,613.4119 earthMass,2455936.65434 d,5830.0 K
HATS-36 b,HATS-36,2018,4.175186 d,12.92 earthRad,1022.14128 earthMass,2457314.4631 d,5950.0 K
WASP-160 B b,WASP-160 B,2018,3.7684952 d,12.21781 earthRad,88.35674 earthMass,2457383.65494 d,5298.0 K
K2-287 b,K2-287,2018,14.893291 d,9.494023 earthRad,100.11645 earthMass,2458001.72138 d,5695.0 K
K2-200 b,K2-200,2018,2.849883 d,1.3643987 earthRad,2.43 earthMass,2457218.56088 d,5233.0 K
K2-219 c,K2-219,2018,6.66767 d,1.43839723 earthRad,2.66 earthMass,2457398.41574 d,5753.0 K
Kepler-730 c,Kepler-730,2018,2.85188338 d,1.56926 earthRad,3.09 earthMass,2454965.1455 d,5620.0 K
K2-247 b,K2-247,2018,2.25021 d,2.12 earthRad,5.14 earthMass,2457582.977 d,4667.0 K
HD 215152 b,HD 215152,2018,5.75999 d,1.19 earthRad,1.819 earthMass,nan d,4935.0 K
K2-240 b,K2-240,2018,6.034 d,2.0 earthRad,4.66 earthMass,2457996.825 d,3810.0 K
K2-187 d,K2-187,2018,7.149584 d,2.4 earthRad,6.35 earthMass,2457203.52085 d,5438.0 K
K2-248 b,K2-248,2018,7.17256 d,2.57 earthRad,7.13 earthMass,2457588.1042 d,5528.0 K
K2-281 b,K2-281,2018,8.687721 d,8.18 earthRad,50.9 earthMass,2457393.88208 d,4812.0 K
DE CVn b,DE CVn,2018,4098.1 d,12.4 earthRad,3823.27330161 earthMass,nan d,3579.0 K
Kepler-411 e,Kepler-411,2018,31.509728 d,3.28 earthRad,10.8 earthMass,nan d,4974.0 K
K2-272 b,K2-272,2018,14.4536756 d,3.13 earthRad,9.96 earthMass,2457144.8541321 d,5397.0 K
HD 89345 b,HD 89345,2018,11.8143 d,7.39794 earthRad,34.9613 earthMass,2457913.8052 d,5576.0 K
K2-141 b,K2-141,2018,0.2803244 d,1.51 earthRad,4.97 earthMass,2457744.0716 d,4570.0 K
K2-280 b,K2-280,2018,19.89526 d,7.5 earthRad,37.1 earthMass,2457307.58114 d,5500.0 K
Gl 686 b,Gl 686,2018,15.53 d,2.46 earthRad,6.624 earthMass,2450606.8 d,3656.0 K
K2-266 d,K2-266,2018,14.697 d,2.93 earthRad,8.9 earthMass,2457944.8393 d,4285.0 K
K2-152 b,K2-152,2018,32.6479 d,2.29 earthRad,5.86 earthMass,2457608.6222 d,4044.0 K
Kepler-1654 b,Kepler-1654,2018,1047.8356 d,9.180171 earthRad,158.915 earthMass,2455375.1341 d,5597.0 K
K2-288 B b,K2-288 B,2018,31.393463 d,1.9 earthRad,4.27 earthMass,2457063.402366 d,3341.0 K
2MASS J0249-0557 c,2MASS J0249-0557 A,2018,nan d,12.4 earthRad,3686.8095212 earthMass,nan d,2859.0 K
K2-273 b,K2-273,2018,11.7195663 d,3.05 earthRad,9.53 earthMass,2457149.0961619 d,5161.0 K
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,2018,nan d,9.01 earthRad,60.0 earthMass,nan d,nan K
K2-208 b,K2-208,2018,4.19097 d,1.67462172 earthRad,3.45 earthMass,2457430.039 d,5500.0 K
K2-212 b,K2-212,2018,9.795647 d,2.65 earthRad,7.51 earthMass,2457399.64109 d,4349.0 K
WASP-164 b,WASP-164,2018,1.7771255 d,12.643752 earthRad,676.9779 earthMass,2457203.85378 d,5806.0 K
K2-237 b,K2-237,2018,2.18053332 d,16.06246934 earthRad,434.15360396 earthMass,2457706.61618 d,6180.0 K
HD 14787 b,HD 14787,2018,676.6 d,13.7 earthRad,356.28743 earthMass,nan d,4946.0 K
K2-181 b,K2-181,2018,6.8941 d,2.69 earthRad,7.7 earthMass,2457143.7948 d,5528.0 K
K2-239 c,K2-239,2018,7.775 d,1.0 earthRad,0.972 earthMass,2457916.86 d,3420.0 K
HD 215152 e,HD 215152,2018,25.1967 d,1.51 earthRad,2.877 earthMass,nan d,4935.0 K
K2-173 b,K2-173,2018,5.868699 d,1.60826194 earthRad,3.22 earthMass,2457067.14113 d,5580.0 K
K2-211 b,K2-211,2018,0.669561 d,1.33162691 earthRad,2.33 earthMass,2457432.6479 d,5117.0 K
HD 220197 b,HD 220197,2018,1728.0 d,9.32 earthRad,63.566 earthMass,nan d,5683.0 K
HATS-60 b,HATS-60,2018,3.560829 d,12.923977 earthRad,210.40346 earthMass,2458015.72358 d,5688.0 K
HAT-P-11 c,HAT-P-11,2018,3361.0 d,13.2 earthRad,851.78013076 earthMass,2456746.0 d,4653.0 K
HD 156279 c,HD 156279,2018,4818.25358 d,12.5 earthRad,3098.82696825 earthMass,2455834.7 d,5453.0 K
HD 114783 c,HD 114783,2018,4352.0 d,13.4 earthRad,603.8739733 earthMass,2454959.0 d,5135.0 K
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,2018,nan d,12.4 earthRad,3813.940884 earthMass,nan d,nan K
K2-151 b,K2-151,2018,3.835476 d,1.49 earthRad,2.83 earthMass,2457395.23735 d,3695.0 K
K2-160 b,K2-160,2018,3.705871 d,3.17824034 earthRad,10.2 earthMass,2457585.66638 d,5649.0 K
HD 126525 b,HD 126525,2018,960.41 d,10.3 earthRad,75.32571 earthMass,nan d,5638.0 K
HD 158996 b,HD 158996,2018,820.2 d,12.3 earthRad,4449.62 earthMass,nan d,4069.0 K
K2-154 b,K2-154,2018,3.67626 d,1.99 earthRad,4.62 earthMass,2457585.0533 d,4097.0 K
gam Lib b,gam Lib,2018,414.88 d,13.7 earthRad,357.87478628 earthMass,nan d,4879.0 K
HATS-66 b,HATS-66,2018,3.1414391 d,15.815899 earthRad,1694.0339 earthMass,2457603.0514 d,6626.0 K
KPS-1 b,KPS-1,2018,1.706291 d,11.54527 earthRad,346.4347 earthMass,2457508.37019 d,5165.0 K
K2-202 b,K2-202,2018,3.405164 d,2.30165603 earthRad,5.91 earthMass,2457304.25153 d,5491.0 K
HATS-41 b,HATS-41,2018,4.193649 d,14.90797 earthRad,3082.951 earthMass,2456795.724 d,6424.0 K
K2-178 b,K2-178,2018,8.747818 d,3.55790985 earthRad,12.4 earthMass,2457070.33656 d,5525.0 K
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,2018,nan d,12.7 earthRad,2200.0 earthMass,nan d,nan K
K2-194 b,K2-194,2018,39.721386 d,3.64229858 earthRad,12.9 earthMass,2457243.00697 d,5979.0 K
K2-223 b,K2-223,2018,0.50557 d,0.89 earthRad,0.64 earthMass,2457637.66396 d,5859.0 K
HD 75784 c,HD 75784,2018,7900.0 d,12.8 earthRad,1792.5612 earthMass,nan d,4867.0 K
K2-228 b,K2-228,2018,2.69828 d,1.21 earthRad,1.92 earthMass,2457583.1943 d,4715.0 K
K2-286 b,K2-286,2018,27.359 d,2.1 earthRad,5.06 earthMass,2458010.417 d,3926.0 K
pi Men c,HD 39091,2018,6.2678399 d,2.0189 earthRad,3.63 earthMass,2458425.789204 d,5998.0 K
HATS-43 b,HATS-43,2018,4.3888497 d,13.22662 earthRad,82.95363 earthMass,2457636.08946 d,5099.0 K
HATS-63 b,HATS-63,2018,3.0566527 d,13.529263 earthRad,305.1168 earthMass,2457659.93755 d,5627.0 K
K2-196 b,K2-196,2018,48.324222 d,3.59970536 earthRad,12.6 earthMass,2457227.89072 d,6045.0 K
HATS-64 b,HATS-64,2018,4.908897 d,18.819911 earthRad,305.1168 earthMass,2457769.82287 d,6554.0 K
K2-278 b,K2-278,2018,3.334966 d,2.98 earthRad,9.17 earthMass,2457219.82294 d,6747.0 K
K2-186 b,K2-186,2018,41.474219 d,3.17207779 earthRad,10.2 earthMass,2457154.8454 d,5784.0 K
K2-216 b,K2-216,2018,2.1748 d,1.75 earthRad,8.0 earthMass,2457394.0417 d,4503.0 K
K2-187 e,K2-187,2018,13.606629 d,1.9 earthRad,4.27 earthMass,2457155.08495 d,5438.0 K
HD 102329 c,HD 102329,2018,1123.0 d,13.5 earthRad,483.1016 earthMass,nan d,4830.0 K
K2-270 b,K2-270,2018,1.543069 d,1.38 earthRad,2.48 earthMass,2457142.41998 d,4877.0 K
K2-239 d,K2-239,2018,10.115 d,1.1 earthRad,1.37 earthMass,2457908.381 d,3420.0 K
K2-254 b,K2-254,2018,4.09639 d,1.63 earthRad,3.29 earthMass,2457582.9757 d,4629.0 K
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,2018,nan d,6.42 earthRad,33.7 earthMass,nan d,nan K
WASP-165 b,WASP-165,2018,3.465509 d,14.12334 earthRad,209.13214 earthMass,2457649.71142 d,5599.0 K
K2-165 d,K2-165,2018,14.101361 d,2.64809498 earthRad,7.5 earthMass,2457586.7581 d,5185.0 K
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,2018,nan d,11.0 earthRad,83.7 earthMass,nan d,nan K
K2-261 b,K2-261,2018,11.6334681 d,9.26982704 earthRad,68.96876432 earthMass,2458151.14392 d,5490.0 K
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,2018,nan d,14.1 earthRad,200.0 earthMass,nan d,nan K
K2-251 b,K2-251,2018,9.30075 d,2.35 earthRad,6.12 earthMass,2457589.0782 d,3717.0 K
K2-224 c,K2-224,2018,10.09489 d,2.41 earthRad,6.39 earthMass,2457588.4157 d,5620.0 K
K2-168 b,K2-168,2018,15.8523 d,1.86 earthRad,4.12 earthMass,2456975.03774 d,5502.7 K
K2-247 c,K2-247,2018,6.49424 d,2.19 earthRad,5.43 earthMass,2457588.1369 d,4667.0 K
HATS-44 b,HATS-44,2018,2.7439004 d,11.960003 earthRad,177.9848 earthMass,2456931.11384 d,5080.0 K
K2-244 b,K2-244,2018,21.06884 d,1.75 earthRad,3.71 earthMass,2457588.4749 d,5677.0 K
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,2018,nan d,6.45 earthRad,34.0 earthMass,nan d,nan K
HATS-42 b,HATS-42,2018,2.292102 d,15.6926 earthRad,597.5204 earthMass,2456768.60734 d,6060.0 K
HATS-69 b,HATS-69,2018,2.2252577 d,10.592505 earthRad,183.38791 earthMass,2457755.3939 d,5137.0 K
HD 233832 b,HD 233832,2018,2058.0 d,13.5 earthRad,565.7374 earthMass,nan d,4981.0 K
HATS-59 c,HATS-59,2018,1422.0 d,12.3 earthRad,4036.441 earthMass,nan d,5670.0 K
K2-203 b,K2-203,2018,9.6952 d,1.26549392 earthRad,2.14 earthMass,2457435.4189 d,5026.0 K
WASP-147 b,WASP-147,2018,4.60273 d,12.498035 earthRad,87.40325 earthMass,2456562.595 d,5702.0 K
K2-285 e,K2-285,2018,14.76289 d,1.95 earthRad,10.7 earthMass,2457741.8969 d,4975.0 K
KELT-21 b,KELT-21,2018,3.6127647 d,17.777474 earthRad,1242.7153 earthMass,2457295.93434 d,7598.0 K
HATS-40 b,HATS-40,2018,3.2642736 d,17.71022 earthRad,505.3497 earthMass,2456962.676 d,6460.0 K
EPIC 246851721 b,EPIC 246851721,2018,6.180235 d,11.780659 earthRad,953.49 earthMass,2457865.11032 d,6202.0 K
K2-226 b,K2-226,2018,3.27109 d,1.53899305 earthRad,2.98 earthMass,2457620.0082 d,5288.0 K
K2-183 b,K2-183,2018,0.469285 d,1.1 earthRad,1.37 earthMass,2457196.91237 d,5482.0 K
K2-141 c,K2-141,2018,7.7485 d,7.0 earthRad,8.0 earthMass,2457751.1546 d,4570.0 K
K2-206 b,K2-206,2018,18.294549 d,2.79522879 earthRad,8.22 earthMass,2457396.57661 d,5043.0 K
WASP-163 b,WASP-163,2018,1.6096884 d,13.473218 earthRad,594.3421 earthMass,2457918.462 d,5500.0 K
HATS-67 b,HATS-67,2018,1.6091788 d,18.887165 earthRad,460.8535 earthMass,2457796.88127 d,6594.0 K
K2-215 b,K2-215,2018,8.269648 d,2.12381238 earthRad,5.16 earthMass,2457394.33225 d,5704.0 K
K2-138 b,K2-138,2017,2.35309 d,1.51 earthRad,3.1 earthMass,2457773.31683 d,5356.3 K
K2-138 c,K2-138,2017,3.56004 d,2.299 earthRad,6.31 earthMass,2457740.32182 d,5356.3 K
K2-138 d,K2-138,2017,5.40479 d,2.39 earthRad,7.92 earthMass,2457743.15989 d,5356.3 K
K2-138 e,K2-138,2017,8.26146 d,3.39 earthRad,12.97 earthMass,2457740.64558 d,5356.3 K
K2-138 f,K2-138,2017,12.75758 d,2.904 earthRad,1.63 earthMass,2457738.70235 d,5356.3 K
HD 3167 d,HD 3167,2017,8.4112 d,1.92 earthRad,4.33 earthMass,2457745.37 d,5261.0 K
HD 27894 c,HD 27894,2017,36.07 d,8.24 earthRad,51.48846 earthMass,nan d,4875.0 K
HD 27894 d,HD 27894,2017,5019.54244 d,12.7 earthRad,2063.65984665 earthMass,nan d,4875.0 K
Kepler-1652 b,Kepler-1652,2017,38.09722 d,1.6 earthRad,3.19 earthMass,2454973.0045 d,3638.0 K
HD 34445 f,HD 34445,2017,676.8 d,6.88 earthRad,37.9 earthMass,nan d,5836.0 K
Qatar-5 b,Qatar-5,2017,2.8792319 d,12.408363 earthRad,1373.0256 earthMass,2457336.758242 d,5747.0 K
K2-132 b,K2-132,2017,9.1751 d,14.5717 earthRad,155.7367 earthMass,2457590.1491 d,4840.0 K
GJ 3323 b,GJ 3323,2017,5.3636 d,1.23 earthRad,2.02 earthMass,nan d,3159.0 K
HD 284149 AB b,HD 284149 A,2017,nan d,12.0 earthRad,8352.53053596 earthMass,nan d,6035.0 K
HD 29021 b,HD 29021,2017,1365.0 d,12.9 earthRad,1420.69297929 earthMass,nan d,5560.0 K
WASP-53 b,WASP-53,2017,3.3098443 d,12.038466 earthRad,677.61356 earthMass,2455943.56695 d,4953.0 K
HD 17674 b,HD 17674,2017,623.8 d,13.9 earthRad,276.5121 earthMass,nan d,5904.0 K
K2-128 b,K2-128,2017,5.675819 d,1.42 earthRad,2.6 earthMass,2457255.503 d,4469.51 K
YZ Cet c,YZ Cet,2017,3.05989 d,1.05 earthRad,1.14 earthMass,nan d,3151.0 K
KELT-12 b,KELT-12,2017,5.031623 d,19.95202 earthRad,301.9385 earthMass,2457083.660459 d,6279.0 K
GJ 9827 b,GJ 9827,2017,1.208974 d,1.44 earthRad,4.28 earthMass,2457738.8259 d,4236.0 K
TRAPPIST-1 h,TRAPPIST-1,2017,18.772866 d,0.755 earthRad,0.326 earthMass,2457662.5741486 d,2566.0 K
tau Cet e,tau Cet,2017,162.87 d,1.81 earthRad,3.93 earthMass,nan d,5310.0 K
WASP-151 b,WASP-151,2017,4.5334775 d,13.30506009 earthRad,100.43377661 earthMass,2457763.676241 d,5871.0 K
K2-105 b,K2-105,2017,8.26726 d,3.4 earthRad,15.4 earthMass,2457147.98867 d,5373.0 K
GJ 273 b,GJ 273,2017,18.6498 d,1.51 earthRad,2.89 earthMass,nan d,3382.0 K
HD 34445 d,HD 34445,2017,117.87 d,6.07 earthRad,30.7 earthMass,nan d,5836.0 K
K2-123 b,K2-123,2017,30.951524 d,2.76 earthRad,8.05 earthMass,2457147.49734 d,4035.0 K
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2017,nan d,13.0 earthRad,1330.0 earthMass,nan d,nan K
TRAPPIST-1 g,TRAPPIST-1,2017,12.352446 d,1.129 earthRad,1.321 earthMass,2457665.3628439 d,2566.0 K
K2-136 d,K2-136,2017,25.575 d,1.565 earthRad,3.0 earthMass,2457780.8117 d,4500.0 K
HD 42012 b,HD 42012,2017,857.5 d,13.5 earthRad,508.528 earthMass,nan d,5405.0 K
KELT-19 A b,KELT-19 A,2017,4.6117093 d,21.40919 earthRad,1293.5681 earthMass,2457281.249537 d,7500.0 K
Qatar-4 b,Qatar-4,2017,1.8053564 d,12.722215 earthRad,1938.763 earthMass,2457637.77361 d,5215.0 K
K2-126 b,K2-126,2017,7.385655 d,1.97 earthRad,4.54 earthMass,2457223.79921 d,4339.0 K
K2-133 b,K2-133,2017,3.07133 d,1.34 earthRad,2.36 earthMass,2457821.315 d,3655.0 K
WASP-91 b,WASP-91,2017,2.798581 d,11.54527 earthRad,425.8922 earthMass,2456297.719 d,4920.0 K
Kepler-1651 b,Kepler-1651,2017,9.87863917 d,1.84 earthRad,4.04 earthMass,2454961.53395 d,3713.0 K
GJ 625 b,GJ 625,2017,14.628 d,1.49 earthRad,2.82 earthMass,nan d,3499.0 K
K2-125 b,K2-125,2017,21.750264 d,2.18 earthRad,5.39 earthMass,2457243.088 d,3654.47 K
KELT-11 b,KELT-11,2017,4.73620865 d,15.13212395 earthRad,65.15482343 earthMass,2455498.95898 d,5375.0 K
HD 34445 c,HD 34445,2017,214.67 d,8.42 earthRad,53.5 earthMass,nan d,5836.0 K
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,2017,nan d,1.11 earthRad,1.43 earthMass,nan d,nan K
TYC 4282-00605-1 b,TYC 4282-00605-1,2017,101.54 d,12.4 earthRad,3426.2074 earthMass,nan d,4300.0 K
Kepler-1649 b,Kepler-1649,2017,8.689099 d,1.017 earthRad,1.03 earthMass,2455374.6219 d,3240.0 K
WASP-107 b,WASP-107,2017,5.7214742 d,10.53646 earthRad,30.5 earthMass,2459958.747244 d,4425.0 K
K2-129 b,K2-129,2017,8.239493 d,1.04 earthRad,1.12 earthMass,2457335.009 d,3459.09 K
K2-121 b,K2-121,2017,5.185738 d,7.16 earthRad,51.0 earthMass,2457143.5607 d,4526.0 K
K2-119 b,K2-119,2017,7.727283 d,2.53 earthRad,6.94 earthMass,2457148.83106 d,4740.0 K
PSR J2322-2650 b,PSR J2322-2650,2017,0.322963997 d,13.9 earthRad,252.643067 earthMass,nan d,nan K
MASCARA-1 b,MASCARA-1,2017,2.14877381 d,17.90074218 earthRad,1175.971 earthMass,2458833.488151 d,7490.0 K
BD+03 2562 b,BD+03 2562,2017,481.9 d,12.7 earthRad,2034.112 earthMass,nan d,4095.0 K
HD 113996 b,HD 113996,2017,610.2 d,12.7 earthRad,2002.329 earthMass,nan d,4181.0 K
HD 147379 b,HD 147379,2017,86.58 d,4.94 earthRad,21.6 earthMass,2458589.9 d,4090.0 K
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,2017,nan d,13.2 earthRad,890.0 earthMass,nan d,nan K
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,2017,nan d,14.1 earthRad,200.0 earthMass,nan d,nan K
K2-136 c,K2-136,2017,17.30713 d,3.0 earthRad,18.1 earthMass,2457812.7177 d,4500.0 K
GJ 3138 c,GJ 3138,2017,5.974 d,1.88 earthRad,4.18 earthMass,nan d,3717.0 K
WASP-167 b,WASP-167,2017,2.0219596 d,17.71022 earthRad,2542.64 earthMass,2456592.4643 d,7000.0 K
YZ Cet d,YZ Cet,2017,4.65626 d,1.03 earthRad,1.09 earthMass,nan d,3151.0 K
KELT-18 b,KELT-18,2017,2.8717518 d,17.59813 earthRad,375.0394 earthMass,2457542.52504 d,6670.0 K
HD 106315 c,HD 106315,2017,21.05704 d,4.35 earthRad,15.2 earthMass,2457569.0173 d,6327.0 K
GJ 3138 d,GJ 3138,2017,257.8 d,3.23 earthRad,10.5 earthMass,nan d,3717.0 K
KELT-20 b,KELT-20,2017,3.4741085 d,19.514869 earthRad,1074.90106 earthMass,2457503.120049 d,8720.0 K
K2-18 c,K2-18,2017,8.962 d,2.65 earthRad,7.51 earthMass,nan d,3457.0 K
tau Cet g,tau Cet,2017,20.0 d,1.18 earthRad,1.75 earthMass,nan d,5310.0 K
HD 40956 b,HD 40956,2017,578.6 d,13.2 earthRad,858.141 earthMass,nan d,4869.0 K
K2-136 b,K2-136,2017,7.9752 d,1.014 earthRad,4.3 earthMass,2457817.7563 d,4500.0 K
K2-107 b,K2-107,2017,3.313959 d,15.98 earthRad,266.9772 earthMass,2457311.15178 d,6061.0 K
K2-117 c,K2-117,2017,5.444017 d,2.06 earthRad,4.9 earthMass,2457143.5663 d,3778.0 K
LHS 1140 b,LHS 1140,2017,24.73723 d,1.73 earthRad,5.6 earthMass,2458399.93 d,3096.0 K
K2-111 b,K2-111,2017,5.3518 d,1.82 earthRad,5.58 earthMass,2457100.0768 d,5775.0 K
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,2017,nan d,12.6 earthRad,2700.0 earthMass,nan d,nan K
WASP-81 b,WASP-81,2017,2.7164762 d,16.017661 earthRad,231.69807 earthMass,2456195.57462 d,5870.0 K
K2-108 b,K2-108,2017,4.733999 d,5.33 earthRad,59.4 earthMass,2457145.09609 d,5599.0 K
WASP-156 b,WASP-156,2017,3.8361623 d,6.02802815 earthRad,41.8 earthMass,2458414.13606 d,4987.0 K
Qatar-6 b,Qatar-6,2017,3.506195 d,11.903958 earthRad,212.31044 earthMass,2457784.0327 d,5052.0 K
HATS-22 b,HATS-22,2017,4.7228124 d,10.682177 earthRad,870.8542 earthMass,2457078.5803 d,4803.0 K
HIP 67537 b,HIP 67537,2017,2523.64713 d,12.3 earthRad,4309.11754211 earthMass,nan d,4985.0 K
GJ 273 c,GJ 273,2017,4.7234 d,1.06 earthRad,1.18 earthMass,nan d,3382.0 K
NGC 2682 Sand 978 b,NGC 2682 Sand 978,2017,511.21 d,13.3 earthRad,692.8694 earthMass,nan d,4200.0 K
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,2017,1220.0 d,12.3 earthRad,4253.0 earthMass,nan d,nan K
K2-113 b,K2-113,2017,5.817685 d,12.14 earthRad,410.0007 earthMass,2457398.70433 d,5660.0 K
HAT-P-67 b,HAT-P-67,2017,4.8101025 d,23.370765 earthRad,108.0622 earthMass,2455961.38467 d,6406.0 K
tau Cet h,tau Cet,2017,49.41 d,1.19 earthRad,1.83 earthMass,nan d,5310.0 K
Kepler-80 g,Kepler-80,2017,14.64558 d,1.13 earthRad,0.065 earthMass,2455658.6073 d,4540.0 K
MXB 1658-298 b,MXB 1658-298,2017,760.0 d,12.0 earthRad,7532.571 earthMass,nan d,nan K
HD 176986 c,HD 176986,2017,16.8191 d,2.98 earthRad,9.18 earthMass,nan d,4931.0 K
TRAPPIST-1 f,TRAPPIST-1,2017,9.20754 d,1.045 earthRad,1.039 earthMass,2457671.3737299 d,2566.0 K
K2-117 b,K2-117,2017,1.2916 d,2.03 earthRad,4.78 earthMass,2457142.77452 d,3778.0 K
Kepler-150 f,Kepler-150,2017,637.2093 d,3.64 earthRad,12.9 earthMass,2455979.2422 d,5528.0 K
Kepler-1653 b,Kepler-1653,2017,140.2524 d,2.17 earthRad,5.35 earthMass,2455008.134 d,4807.0 K
K2-110 b,K2-110,2017,13.86375 d,2.592 earthRad,15.9 earthMass,2457275.32992 d,5010.0 K
Qatar-3 b,Qatar-3,2017,2.5079204 d,12.285064 earthRad,1369.8473 earthMass,2457302.453004 d,6007.0 K
HD 20794 e,HD 20794,2017,147.02 d,2.03 earthRad,4.77 earthMass,nan d,5401.0 K
HD 177565 b,HD 177565,2017,44.505 d,4.0 earthRad,15.1 earthMass,nan d,5627.0 K
K2-133 d,K2-133,2017,11.02454 d,2.003 earthRad,4.67 earthMass,2457826.1709 d,3655.0 K
Luhman 16 b,Luhman 16 A,2017,9697.0 d,11.9 earthRad,9344.1551658 earthMass,2458141.0 d,nan K
YZ Cet b,YZ Cet,2017,2.02087 d,0.913 earthRad,0.7 earthMass,nan d,3151.0 K
K2-133 c,K2-133,2017,4.86784 d,1.603 earthRad,3.2 earthMass,2457823.7686 d,3655.0 K
HD 106315 b,HD 106315,2017,9.55237 d,2.44 earthRad,12.6 earthMass,2457586.5487 d,6327.0 K
HATS-50 b,HATS-50,2017,3.8297015 d,12.66617 earthRad,123.9537 earthMass,2456870.34792 d,5990.0 K
GJ 3293 d,GJ 3293,2017,48.1345 d,2.67 earthRad,7.6 earthMass,nan d,3466.0 K
Ross 128 b,Ross 128,2017,9.8658 d,1.11 earthRad,1.4 earthMass,nan d,3192.0 K
KELT-9 b,KELT-9,2017,1.4811235 d,21.196219 earthRad,915.3504 earthMass,2457095.68572 d,10170.0 K
Kepler-448 c,KOI-12,2017,2500.0 d,12.0 earthRad,6992.26 earthMass,nan d,6635.0 K
K2-115 b,K2-115,2017,20.2729914 d,11.80305668 earthRad,321.00669107 earthMass,2457522.07014 d,5870.0 K
HD 208897 b,HD 208897,2017,358.27 d,13.7 earthRad,379.48711796 earthMass,nan d,4860.0 K
K2-127 b,K2-127,2017,3.588163 d,8.37 earthRad,52.9 earthMass,2457223.92588 d,4575.0 K
HD 34445 g,HD 34445,2017,5700.0 d,13.6 earthRad,120.6 earthMass,nan d,5836.0 K
HATS-51 b,HATS-51,2017,3.3488702 d,15.80469 earthRad,244.09344 earthMass,2457042.00405 d,5758.0 K
HATS-23 b,HATS-23,2017,2.1605156 d,20.84874 earthRad,467.2101 earthMass,2457072.85266 d,5780.0 K
NGTS-1 b,NGTS-1,2017,2.647298 d,14.90797 earthRad,258.07796 earthMass,2457720.6593965 d,3916.0 K
K2-131 b,K2-131,2017,0.3693038 d,1.69 earthRad,7.9 earthMass,2457582.936 d,5120.0 K
K2-137 b,K2-137,2017,0.179719 d,0.64 earthRad,158.915 earthMass,2457639.27571 d,3697.0 K
K2-124 b,K2-124,2017,6.413651 d,2.9 earthRad,8.75 earthMass,2457142.18106 d,3570.0 K
K2-114 b,K2-114,2017,11.390931 d,10.59248676 earthRad,638.83509807 earthMass,2457687.08869 d,4899.0 K
